73	8.10	43.00	43.00	85.00	0	6.01	5.01	1201041060102300849480001	1007      	1
122	24.20	114.00	114.00	65.00	0	0.99	126.96	1201041060102300849480001	3001      	1
202	32.90	110.00	110.00	75.00	0	0.99	197.30	1201041060102300849480001	3002      	1
202	22.00	90.00	90.00	40.00	0	6.01	76.41	1201041060102300849480001	3003      	1
108	8.60	54.00	54.00	60.00	0	6.01	8.75	1201041060102300849480001	3004      	1
108	5.10	26.00	26.00	40.00	0	6.01	0.88	1201041060102300849480001	4001      	1
108	14.60	55.00	55.00	65.00	0	6.01	25.52	1201041060102300849480001	4002      	1
19	7.80	47.00	47.00	60.00	0	6.01	5.97	1201041060102300939790001	1003      	1
19	7.20	38.00	38.00	35.00	0	6.01	3.98	1201041060102300939790001	1005      	1
19	5.30	37.00	37.00	40.00	0	6.01	1.52	1201041060102300939790001	1006      	1
17	5.80	32.00	32.00	85.00	0	6.01	1.82	1201041060102300939790001	1009      	1
93	13.70	56.00	56.00	95.00	0	6.01	21.93	1201041060100100670690001	2007      	1
19	5.50	35.00	35.00	90.00	0	6.01	1.66	1201041060100100670690001	3001      	1
17	36.80	120.00	90.00	60.00	0	0.99	155.53	1201041060102300636640001	1001      	1
108	13.00	67.00	67.00	35.00	0	6.01	22.82	1201041060102300939790001	1012      	1
108	15.30	93.00	93.00	25.00	0	6.01	36.97	1201041060102300939790001	1013      	1
93	12.80	71.00	71.00	60.00	0	6.01	24.64	1201041060102300939790001	1014      	1
19	5.50	24.00	24.00	90.00	0	6.01	1.13	1201041060102300939790001	2001      	1
17	9.50	33.00	33.00	70.00	0	6.01	6.43	1201041060102300939790001	2002      	1
19	5.50	17.00	17.00	65.00	0	6.01	0.80	1201041060102300939790001	2003      	1
93	16.80	69.00	69.00	55.00	0	6.01	39.90	1201041060102300939790001	2004      	1
108	8.20	41.00	41.00	75.00	0	6.01	5.84	1201041060102300939790001	3002      	1
108	5.10	31.00	31.00	75.00	0	6.01	1.07	1201041060102300939790001	3003      	1
17	5.60	21.00	21.00	80.00	0	6.01	1.06	1201041060102300939790001	3004      	1
108	8.40	49.00	49.00	55.00	0	6.01	7.48	1201041060102300939790001	3005      	1
108	7.00	27.00	27.00	65.00	0	6.01	2.56	1201041060102300939790001	3006      	1
17	11.10	43.00	43.00	60.00	0	6.01	11.52	1201041060102300939790001	3007      	1
108	7.90	50.00	50.00	90.00	0	6.01	6.67	1201041060102300939790001	3009      	1
108	6.60	38.00	38.00	90.00	0	6.01	3.18	1201041060102300939790001	3010      	1
108	7.60	43.00	43.00	85.00	0	6.01	4.14	1201041060102300939790001	3011      	1
108	9.40	76.00	76.00	15.00	0	6.01	15.31	1201041060102300939790001	4001      	1
93	11.20	81.00	81.00	75.00	0	6.01	21.81	1201041060102300939790001	4002      	1
93	13.60	73.00	73.00	65.00	0	6.01	28.45	1201041060102300939790001	4004      	1
19	8.40	44.00	44.00	85.00	0	6.01	6.60	1201041060102300939790001	4005      	1
122	29.50	73.00	73.00	50.00	0	0.99	119.74	1201041060102300946310001	1002      	1
122	16.70	57.00	57.00	70.00	0	6.01	29.83	1201041060102300946310001	2001      	1
122	7.30	33.00	33.00	50.00	0	6.01	2.82	1201041060102300946310001	3001      	1
122	26.30	75.00	75.00	90.00	0	0.99	98.11	1201041060102300946310001	3002      	1
122	11.40	39.00	39.00	70.00	0	6.01	9.18	1201041060102300946310001	3004      	1
202	26.80	85.00	85.00	75.00	0	0.99	102.81	1201041060102300765080001	1001      	1
122	14.80	64.00	64.00	80.00	0	6.01	26.46	1201041060102300765080001	1002      	1
122	27.40	121.00	121.00	70.00	0	0.99	137.64	1201041060102300765080001	2004      	1
202	31.00	95.00	95.00	90.00	0	0.99	151.09	1201041060102300765080001	2005      	1
122	28.60	93.00	93.00	50.00	0	0.99	144.38	1201041060102300765080001	2006      	1
202	9.60	35.00	35.00	70.00	0	6.01	5.79	1201041060102300765080001	3002      	1
122	29.40	109.00	109.00	70.00	0	0.99	133.98	1201041060102300765080001	3003      	1
202	31.20	73.00	73.00	90.00	0	0.99	114.89	1201041060102300765080001	3006      	1
